doc_id,client_id,doc_type,source_table,source_record_id,chunk_id,embedding_group,text,updated_at
DOC_0000002476,CL_0013,recommendation_summary,recommendation_records,REC_0000000250,0,recommendation_context,"Recommendation REC_0000000250 is Budget Shift: Exclude Recent Buyers for Meta campaign MC_00000153. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7891, risk Medium, decision path human_approval.",2026-04-04 08:48:10
DOC_0000002477,CL_0027,recommendation_summary,recommendation_records,REC_0000000538,0,recommendation_context,"Recommendation REC_0000000538 is Campaign Pause: Increase Budget for Google campaign GC_00000322. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5772, risk Low, decision path human_approval.",2026-06-02 21:20:32
DOC_0000002478,CL_0025,recommendation_summary,recommendation_records,REC_0000000509,0,recommendation_context,"Recommendation REC_0000000509 is Audience Exclusion: Create Lookalike from High LTV for Google campaign GC_00000302. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6393, risk Low, decision path human_approval.",2026-05-15 22:01:57
DOC_0000002479,CL_0007,recommendation_summary,recommendation_records,REC_0000000127,0,recommendation_context,"Recommendation REC_0000000127 is Budget Shift: Pause Low ROAS Adset for Meta campaign MC_00000084. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6651, risk Low, decision path human_approval.",2026-03-31 12:35:37
DOC_0000002480,CL_0038,recommendation_summary,recommendation_records,REC_0000000748,0,recommendation_context,"Recommendation REC_0000000748 is Audience Exclusion: Refresh Fatigued Audience for Meta campaign MC_00000448. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.9319, risk Medium, decision path auto_execute_allowed.",2026-04-05 18:20:12
DOC_0000002481,CL_0002,recommendation_summary,recommendation_records,REC_0000000032,0,recommendation_context,"Recommendation REC_0000000032 is Tracking Fix: Exclude Recent Buyers for Google campaign GC_00000024. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6557, risk Low, decision path human_approval.",2026-03-28 09:35:08
DOC_0000002482,CL_0016,recommendation_summary,recommendation_records,REC_0000000299,0,recommendation_context,"Recommendation REC_0000000299 is Benchmark Alert: Create Lookalike from High LTV for Meta campaign MC_00000189. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5484, risk High, decision path human_approval.",2026-04-21 00:47:40
DOC_0000002483,CL_0053,recommendation_summary,recommendation_records,REC_0000001037,0,recommendation_context,"Recommendation REC_0000001037 is Budget Shift: Suppress Email Converters for Meta campaign MC_00000647. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7864, risk High, decision path human_approval.",2026-04-04 04:25:49
DOC_0000002484,CL_0006,recommendation_summary,recommendation_records,REC_0000000098,0,recommendation_context,"Recommendation REC_0000000098 is Budget Shift: Fix Tracking Gap for Meta campaign MC_00000067. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5635, risk Low, decision path human_approval.",2026-05-09 01:43:31
DOC_0000002485,CL_0033,recommendation_summary,recommendation_records,REC_0000000654,0,recommendation_context,"Recommendation REC_0000000654 is Tracking Fix: Reduce Budget for Google campaign GC_00000400. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5339, risk Medium, decision path human_approval.",2026-04-17 21:37:46
DOC_0000002486,CL_0015,recommendation_summary,recommendation_records,REC_0000000283,0,recommendation_context,"Recommendation REC_0000000283 is Audience Refresh: Split Retargeting Window for Google campaign GC_00000184. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.9185, risk Medium, decision path human_approval.",2026-05-24 10:00:45
DOC_0000002487,CL_0047,recommendation_summary,recommendation_records,REC_0000000915,0,recommendation_context,"Recommendation REC_0000000915 is Benchmark Alert: Increase Budget for Google campaign GC_00000572. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7501, risk Medium, decision path auto_execute_allowed.",2026-05-12 19:43:08
DOC_0000002488,CL_0023,recommendation_summary,recommendation_records,REC_0000000477,0,recommendation_context,"Recommendation REC_0000000477 is Audience Exclusion: Suppress Email Converters for Meta campaign MC_00000277. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7104, risk Medium, decision path human_approval.",2026-03-31 15:42:14
DOC_0000002489,CL_0006,recommendation_summary,recommendation_records,REC_0000000111,0,recommendation_context,"Recommendation REC_0000000111 is Audience Refresh: Reduce Budget for Google campaign GC_00000076. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5997, risk High, decision path human_approval.",2026-06-05 02:53:45
DOC_0000002490,CL_0049,recommendation_summary,recommendation_records,REC_0000000944,0,recommendation_context,"Recommendation REC_0000000944 is Audience Exclusion: Exclude Recent Buyers for Google campaign GC_00000602. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7074, risk Medium, decision path human_approval.",2026-04-30 12:29:20
DOC_0000002491,CL_0042,recommendation_summary,recommendation_records,REC_0000000810,0,recommendation_context,"Recommendation REC_0000000810 is Audience Refresh: Increase Budget for Meta campaign MC_00000499. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6879, risk Medium, decision path human_approval.",2026-04-10 04:48:40
DOC_0000002492,CL_0030,recommendation_summary,recommendation_records,REC_0000000604,0,recommendation_context,"Recommendation REC_0000000604 is Campaign Pause: Fix Tracking Gap for Meta campaign MC_00000357. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7848, risk Low, decision path human_approval.",2026-05-28 19:44:11
DOC_0000002493,CL_0005,recommendation_summary,recommendation_records,REC_0000000087,0,recommendation_context,"Recommendation REC_0000000087 is Benchmark Alert: Suppress Email Converters for Meta campaign MC_00000056. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7243, risk Low, decision path auto_execute_allowed.",2026-06-03 19:27:12
DOC_0000002494,CL_0028,recommendation_summary,recommendation_records,REC_0000000558,0,recommendation_context,"Recommendation REC_0000000558 is Audience Exclusion: Tighten Brand Search Exclusions for Google campaign GC_00000337. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5929, risk High, decision path human_approval.",2026-06-07 12:19:08
DOC_0000002495,CL_0049,recommendation_summary,recommendation_records,REC_0000000958,0,recommendation_context,"Recommendation REC_0000000958 is Tracking Fix: Pause Low ROAS Adset for Google campaign GC_00000596. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6189, risk High, decision path human_approval.",2026-04-28 16:07:07
DOC_0000002496,CL_0035,recommendation_summary,recommendation_records,REC_0000000703,0,recommendation_context,"Recommendation REC_0000000703 is Budget Shift: Suppress Email Converters for Google campaign GC_00000419. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.9088, risk High, decision path human_approval.",2026-06-02 13:55:34
DOC_0000002497,CL_0015,recommendation_summary,recommendation_records,REC_0000000294,0,recommendation_context,"Recommendation REC_0000000294 is Benchmark Alert: Reduce Budget for Google campaign GC_00000181. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.8645, risk Low, decision path human_approval.",2026-04-16 07:05:26
DOC_0000002498,CL_0021,recommendation_summary,recommendation_records,REC_0000000410,0,recommendation_context,"Recommendation REC_0000000410 is Tracking Fix: Suppress Email Converters for Google campaign GC_00000256. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5572, risk Low, decision path human_approval.",2026-05-30 05:21:21
DOC_0000002499,CL_0045,recommendation_summary,recommendation_records,REC_0000000863,0,recommendation_context,"Recommendation REC_0000000863 is Budget Shift: Suppress Email Converters for Google campaign GC_00000551. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5413, risk Low, decision path human_approval.",2026-03-13 09:46:45
DOC_0000002500,CL_0006,recommendation_summary,recommendation_records,REC_0000000097,0,recommendation_context,"Recommendation REC_0000000097 is Benchmark Alert: Refresh Fatigued Audience for Meta campaign MC_00000071. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.9395, risk Medium, decision path auto_execute_allowed.",2026-04-07 08:43:18
DOC_0000002501,CL_0030,recommendation_summary,recommendation_records,REC_0000000609,0,recommendation_context,"Recommendation REC_0000000609 is Budget Shift: Tighten Brand Search Exclusions for Google campaign GC_00000363. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6063, risk Medium, decision path human_approval.",2026-06-03 18:38:41
DOC_0000002502,CL_0021,recommendation_summary,recommendation_records,REC_0000000401,0,recommendation_context,"Recommendation REC_0000000401 is Campaign Pause: Fix Tracking Gap for Meta campaign MC_00000251. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.8785, risk High, decision path human_approval.",2026-05-12 10:49:18
DOC_0000002503,CL_0021,recommendation_summary,recommendation_records,REC_0000000420,0,recommendation_context,"Recommendation REC_0000000420 is Budget Shift: Exclude Recent Buyers for Google campaign GC_00000257. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.8719, risk Medium, decision path human_approval.",2026-05-22 07:48:06
DOC_0000002504,CL_0021,recommendation_summary,recommendation_records,REC_0000000414,0,recommendation_context,"Recommendation REC_0000000414 is Audience Refresh: Tighten Brand Search Exclusions for Meta campaign MC_00000251. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.8099, risk Medium, decision path human_approval.",2026-04-02 18:47:14
DOC_0000002505,CL_0022,recommendation_summary,recommendation_records,REC_0000000451,0,recommendation_context,"Recommendation REC_0000000451 is Audience Exclusion: Create Lookalike from High LTV for Meta campaign MC_00000260. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6886, risk Medium, decision path human_approval.",2026-04-07 05:31:23
DOC_0000002506,CL_0019,recommendation_summary,recommendation_records,REC_0000000372,0,recommendation_context,"Recommendation REC_0000000372 is Tracking Fix: Suppress Email Converters for Meta campaign MC_00000234. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.9049, risk Low, decision path auto_execute_allowed.",2026-04-22 12:18:08
DOC_0000002507,CL_0012,recommendation_summary,recommendation_records,REC_0000000222,0,recommendation_context,"Recommendation REC_0000000222 is Audience Refresh: Fix Tracking Gap for Google campaign GC_00000150. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7911, risk Medium, decision path auto_execute_allowed.",2026-04-18 23:52:42
DOC_0000002508,CL_0006,recommendation_summary,recommendation_records,REC_0000000115,0,recommendation_context,"Recommendation REC_0000000115 is Budget Shift: Suppress Email Converters for Meta campaign MC_00000074. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5509, risk Medium, decision path human_approval.",2026-05-31 18:58:45
DOC_0000002509,CL_0003,recommendation_summary,recommendation_records,REC_0000000053,0,recommendation_context,"Recommendation REC_0000000053 is Tracking Fix: Fix Tracking Gap for Meta campaign MC_00000029. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.8695, risk Medium, decision path auto_execute_allowed.",2026-06-07 19:18:45
DOC_0000002510,CL_0010,recommendation_summary,recommendation_records,REC_0000000184,0,recommendation_context,"Recommendation REC_0000000184 is Tracking Fix: Fix Tracking Gap for Meta campaign MC_00000117. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.9021, risk Medium, decision path human_approval.",2026-05-17 06:51:25
DOC_0000002511,CL_0036,recommendation_summary,recommendation_records,REC_0000000720,0,recommendation_context,"Recommendation REC_0000000720 is Audience Refresh: Pause Low ROAS Adset for Google campaign GC_00000432. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5851, risk Medium, decision path human_approval.",2026-03-26 23:50:08
DOC_0000002512,CL_0059,recommendation_summary,recommendation_records,REC_0000001167,0,recommendation_context,"Recommendation REC_0000001167 is Benchmark Alert: Split Retargeting Window for Google campaign GC_00000727. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.8492, risk High, decision path human_approval.",2026-03-16 15:05:52
DOC_0000002513,CL_0025,recommendation_summary,recommendation_records,REC_0000000507,0,recommendation_context,"Recommendation REC_0000000507 is Audience Refresh: Refresh Fatigued Audience for Google campaign GC_00000299. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7903, risk Medium, decision path human_approval.",2026-05-16 19:39:01
DOC_0000002514,CL_0005,recommendation_summary,recommendation_records,REC_0000000072,0,recommendation_context,"Recommendation REC_0000000072 is Benchmark Alert: Split Retargeting Window for Meta campaign MC_00000062. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5686, risk Low, decision path human_approval.",2026-06-03 05:20:51
DOC_0000002515,CL_0015,recommendation_summary,recommendation_records,REC_0000000293,0,recommendation_context,"Recommendation REC_0000000293 is Tracking Fix: Reduce Budget for Meta campaign MC_00000175. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7511, risk Low, decision path human_approval.",2026-03-22 21:00:48
DOC_0000002516,CL_0052,recommendation_summary,recommendation_records,REC_0000001012,0,recommendation_context,"Recommendation REC_0000001012 is Audience Exclusion: Suppress Email Converters for Meta campaign MC_00000632. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6630, risk Medium, decision path human_approval.",2026-04-11 19:54:06
DOC_0000002517,CL_0039,recommendation_summary,recommendation_records,REC_0000000760,0,recommendation_context,"Recommendation REC_0000000760 is Audience Refresh: Suppress Email Converters for Meta campaign MC_00000460. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5672, risk High, decision path human_approval.",2026-03-24 21:36:27
DOC_0000002518,CL_0005,recommendation_summary,recommendation_records,REC_0000000071,0,recommendation_context,"Recommendation REC_0000000071 is Budget Shift: Reduce Budget for Google campaign GC_00000063. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5625, risk High, decision path human_approval.",2026-05-18 09:09:18
DOC_0000002519,CL_0049,recommendation_summary,recommendation_records,REC_0000000954,0,recommendation_context,"Recommendation REC_0000000954 is Budget Shift: Split Retargeting Window for Google campaign GC_00000599. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.8740, risk Low, decision path human_approval.",2026-03-28 14:46:05
DOC_0000002520,CL_0030,recommendation_summary,recommendation_records,REC_0000000614,0,recommendation_context,"Recommendation REC_0000000614 is Tracking Fix: Suppress Email Converters for Google campaign GC_00000364. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7142, risk Low, decision path human_approval.",2026-05-23 22:29:16
DOC_0000002521,CL_0016,recommendation_summary,recommendation_records,REC_0000000307,0,recommendation_context,"Recommendation REC_0000000307 is Budget Shift: Tighten Brand Search Exclusions for Google campaign GC_00000192. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5763, risk Medium, decision path human_approval.",2026-05-31 14:36:01
DOC_0000002522,CL_0033,recommendation_summary,recommendation_records,REC_0000000652,0,recommendation_context,"Recommendation REC_0000000652 is Campaign Pause: Refresh Fatigued Audience for Meta campaign MC_00000391. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.8454, risk Medium, decision path auto_execute_allowed.",2026-04-27 12:05:03
DOC_0000002523,CL_0057,recommendation_summary,recommendation_records,REC_0000001117,0,recommendation_context,"Recommendation REC_0000001117 is Audience Refresh: Exclude Recent Buyers for Google campaign GC_00000700. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6753, risk Low, decision path human_approval.",2026-04-30 20:48:21
DOC_0000002524,CL_0026,recommendation_summary,recommendation_records,REC_0000000532,0,recommendation_context,"Recommendation REC_0000000532 is Benchmark Alert: Reduce Budget for Google campaign GC_00000312. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7246, risk High, decision path human_approval.",2026-05-15 11:03:01
DOC_0000002525,CL_0049,recommendation_summary,recommendation_records,REC_0000000969,0,recommendation_context,"Recommendation REC_0000000969 is Campaign Pause: Reduce Budget for Meta campaign MC_00000592. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.8628, risk Medium, decision path auto_execute_allowed.",2026-04-18 12:30:52
DOC_0000002526,CL_0051,recommendation_summary,recommendation_records,REC_0000000998,0,recommendation_context,"Recommendation REC_0000000998 is Budget Shift: Tighten Brand Search Exclusions for Meta campaign MC_00000621. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6258, risk Low, decision path human_approval.",2026-04-23 10:50:42
DOC_0000002527,CL_0046,recommendation_summary,recommendation_records,REC_0000000883,0,recommendation_context,"Recommendation REC_0000000883 is Audience Refresh: Pause Low ROAS Adset for Meta campaign MC_00000558. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6249, risk Medium, decision path human_approval.",2026-04-25 05:31:49
DOC_0000002528,CL_0036,recommendation_summary,recommendation_records,REC_0000000722,0,recommendation_context,"Recommendation REC_0000000722 is Budget Shift: Fix Tracking Gap for Meta campaign MC_00000425. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5336, risk Medium, decision path human_approval.",2026-04-09 19:26:56
DOC_0000002529,CL_0007,recommendation_summary,recommendation_records,REC_0000000121,0,recommendation_context,"Recommendation REC_0000000121 is Audience Exclusion: Split Retargeting Window for Meta campaign MC_00000083. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7094, risk Medium, decision path human_approval.",2026-05-31 19:04:24
DOC_0000002530,CL_0010,recommendation_summary,recommendation_records,REC_0000000186,0,recommendation_context,"Recommendation REC_0000000186 is Budget Shift: Reduce Budget for Meta campaign MC_00000121. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5266, risk Low, decision path human_approval.",2026-04-03 16:58:59
DOC_0000002531,CL_0022,recommendation_summary,recommendation_records,REC_0000000443,0,recommendation_context,"Recommendation REC_0000000443 is Tracking Fix: Fix Tracking Gap for Meta campaign MC_00000261. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7734, risk Low, decision path human_approval.",2026-05-17 02:50:24
DOC_0000002532,CL_0018,recommendation_summary,recommendation_records,REC_0000000339,0,recommendation_context,"Recommendation REC_0000000339 is Benchmark Alert: Tighten Brand Search Exclusions for Meta campaign MC_00000219. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7219, risk Medium, decision path auto_execute_allowed.",2026-05-14 02:17:16
DOC_0000002533,CL_0029,recommendation_summary,recommendation_records,REC_0000000587,0,recommendation_context,"Recommendation REC_0000000587 is Audience Refresh: Tighten Brand Search Exclusions for Google campaign GC_00000354. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6772, risk High, decision path human_approval.",2026-04-22 05:57:54
DOC_0000002534,CL_0048,recommendation_summary,recommendation_records,REC_0000000934,0,recommendation_context,"Recommendation REC_0000000934 is Benchmark Alert: Suppress Email Converters for Meta campaign MC_00000577. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7871, risk Medium, decision path auto_execute_allowed.",2026-05-09 20:58:51
DOC_0000002535,CL_0054,recommendation_summary,recommendation_records,REC_0000001057,0,recommendation_context,"Recommendation REC_0000001057 is Audience Exclusion: Refresh Fatigued Audience for Google campaign GC_00000663. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5513, risk Medium, decision path human_approval.",2026-03-15 12:22:40
DOC_0000002536,CL_0038,recommendation_summary,recommendation_records,REC_0000000747,0,recommendation_context,"Recommendation REC_0000000747 is Audience Refresh: Exclude Recent Buyers for Google campaign GC_00000454. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.8603, risk Low, decision path human_approval.",2026-04-03 09:54:37
DOC_0000002537,CL_0045,recommendation_summary,recommendation_records,REC_0000000864,0,recommendation_context,"Recommendation REC_0000000864 is Campaign Pause: Increase Budget for Meta campaign MC_00000546. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7512, risk Medium, decision path auto_execute_allowed.",2026-06-02 00:55:14
DOC_0000002538,CL_0027,recommendation_summary,recommendation_records,REC_0000000551,0,recommendation_context,"Recommendation REC_0000000551 is Tracking Fix: Refresh Fatigued Audience for Meta campaign MC_00000317. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.9335, risk Low, decision path auto_execute_allowed.",2026-05-21 20:24:35
DOC_0000002539,CL_0028,recommendation_summary,recommendation_records,REC_0000000572,0,recommendation_context,"Recommendation REC_0000000572 is Budget Shift: Exclude Recent Buyers for Google campaign GC_00000332. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7969, risk Medium, decision path human_approval.",2026-04-04 02:14:25
DOC_0000002540,CL_0001,recommendation_summary,recommendation_records,REC_0000000016,0,recommendation_context,"Recommendation REC_0000000016 is Benchmark Alert: Suppress Email Converters for Google campaign GC_00000007. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7713, risk Low, decision path auto_execute_allowed.",2026-03-13 13:20:42
DOC_0000002541,CL_0023,recommendation_summary,recommendation_records,REC_0000000460,0,recommendation_context,"Recommendation REC_0000000460 is Tracking Fix: Create Lookalike from High LTV for Google campaign GC_00000280. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5732, risk Low, decision path human_approval.",2026-06-08 01:37:30
DOC_0000002542,CL_0023,recommendation_summary,recommendation_records,REC_0000000466,0,recommendation_context,"Recommendation REC_0000000466 is Budget Shift: Fix Tracking Gap for Meta campaign MC_00000274. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7495, risk Medium, decision path human_approval.",2026-03-19 18:37:08
DOC_0000002543,CL_0059,recommendation_summary,recommendation_records,REC_0000001147,0,recommendation_context,"Recommendation REC_0000001147 is Campaign Pause: Fix Tracking Gap for Google campaign GC_00000729. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7457, risk Low, decision path human_approval.",2026-04-06 17:47:01
DOC_0000002544,CL_0013,recommendation_summary,recommendation_records,REC_0000000235,0,recommendation_context,"Recommendation REC_0000000235 is Benchmark Alert: Increase Budget for Meta campaign MC_00000151. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7904, risk Medium, decision path auto_execute_allowed.",2026-05-21 21:08:44
DOC_0000002545,CL_0005,recommendation_summary,recommendation_records,REC_0000000083,0,recommendation_context,"Recommendation REC_0000000083 is Audience Refresh: Tighten Brand Search Exclusions for Google campaign GC_00000066. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.9222, risk Low, decision path auto_execute_allowed.",2026-04-16 08:02:58
DOC_0000002546,CL_0027,recommendation_summary,recommendation_records,REC_0000000552,0,recommendation_context,"Recommendation REC_0000000552 is Budget Shift: Increase Budget for Meta campaign MC_00000318. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5763, risk Low, decision path human_approval.",2026-04-21 13:37:16
DOC_0000002547,CL_0055,recommendation_summary,recommendation_records,REC_0000001085,0,recommendation_context,"Recommendation REC_0000001085 is Campaign Pause: Tighten Brand Search Exclusions for Google campaign GC_00000676. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7453, risk Medium, decision path auto_execute_allowed.",2026-04-17 04:49:06
DOC_0000002548,CL_0027,recommendation_summary,recommendation_records,REC_0000000557,0,recommendation_context,"Recommendation REC_0000000557 is Tracking Fix: Refresh Fatigued Audience for Google campaign GC_00000321. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6576, risk Low, decision path human_approval.",2026-05-03 22:05:40
DOC_0000002549,CL_0023,recommendation_summary,recommendation_records,REC_0000000469,0,recommendation_context,"Recommendation REC_0000000469 is Benchmark Alert: Exclude Recent Buyers for Meta campaign MC_00000277. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.8483, risk Medium, decision path human_approval.",2026-03-14 10:00:59
DOC_0000002550,CL_0050,recommendation_summary,recommendation_records,REC_0000000974,0,recommendation_context,"Recommendation REC_0000000974 is Audience Exclusion: Fix Tracking Gap for Google campaign GC_00000612. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.7751, risk Medium, decision path auto_execute_allowed.",2026-04-22 03:39:26
DOC_0000002551,CL_0060,recommendation_summary,recommendation_records,REC_0000001189,0,recommendation_context,"Recommendation REC_0000001189 is Audience Refresh: Increase Budget for Meta campaign MC_00000736. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.6527, risk Low, decision path human_approval.",2026-04-16 11:37:54
DOC_0000002552,CL_0019,recommendation_summary,recommendation_records,REC_0000000378,0,recommendation_context,"Recommendation REC_0000000378 is Audience Exclusion: Reduce Budget for Google campaign GC_00000235. Evidence: Detected elevated spend overlap, weak ROAS, audience fatigue, or benchmark-backed optimization opportunity. Confidence 0.5302, risk Low, decision path human_approval.",2026-04-04 13:37:05
